time;value
2023-07-07T16:42:59.318Z;2211.133743
2023-07-07T16:43:00.317Z;2245.91497
2023-07-07T16:43:01.338Z;2225.447709
2023-07-07T16:43:02.320Z;2232.642941
2023-07-07T16:43:04.342Z;2227.796155
2023-07-07T16:43:04.395Z;2227.796155
2023-07-07T16:43:05.322Z;2220.429993
2023-07-07T16:43:06.348Z;2207.548954
2023-07-07T16:43:07.340Z;2207.585026
2023-07-07T16:43:08.332Z;2204.948201
2023-07-07T16:43:09.339Z;2207.245737
2023-07-07T16:43:10.332Z;2212.589355
2023-07-07T16:43:11.339Z;2253.006931
2023-07-07T16:43:12.351Z;2228.972225
2023-07-07T16:43:13.345Z;2230.943199
2023-07-07T16:43:14.349Z;2221.059837
2023-07-07T16:43:15.341Z;2223.570971
2023-07-07T16:43:16.350Z;2223.778435
2023-07-07T16:43:17.341Z;2219.123154
2023-07-07T16:43:18.338Z;2209.157493
2023-07-07T16:43:19.341Z;2209.088052
2023-07-07T16:43:20.345Z;2208.09175
2023-07-07T16:43:21.344Z;2206.823753
2023-07-07T16:43:22.341Z;2238.074793
2023-07-07T16:43:23.360Z;2234.987496
2023-07-07T16:43:24.343Z;2222.881644
2023-07-07T16:43:25.361Z;2214.647641
2023-07-07T16:43:26.356Z;2215.113215
2023-07-07T16:43:27.344Z;2237.685386
2023-07-07T16:43:28.369Z;2238.607368
2023-07-07T16:43:29.362Z;2232.056027
2023-07-07T16:43:30.365Z;2230.682451
2023-07-07T16:43:31.369Z;2219.5152
2023-07-07T16:43:32.364Z;2214.470446
2023-07-07T16:43:33.371Z;2216.862746
2023-07-07T16:43:34.359Z;2245.024708
2023-07-07T16:43:35.365Z;2243.576482
2023-07-07T16:43:36.379Z;2233.17202
2023-07-07T16:43:37.382Z;2236.001406
2023-07-07T16:43:38.370Z;2243.557754
2023-07-07T16:43:39.375Z;2228.987128
2023-07-07T16:43:40.398Z;2240.403851
2023-07-07T16:43:41.377Z;2217.340454
2023-07-07T16:43:42.377Z;2215.63814
2023-07-07T16:43:43.380Z;2220.468176
2023-07-07T16:43:44.377Z;2250.303436
2023-07-07T16:43:45.381Z;2254.522949
2023-07-07T16:43:46.372Z;2240.150028
2023-07-07T16:43:47.375Z;2245.024378
2023-07-07T16:43:48.387Z;2235.387784
2023-07-07T16:43:49.376Z;2218.669648
2023-07-07T16:43:50.374Z;2253.322612
2023-07-07T16:43:51.373Z;2258.419198
2023-07-07T16:43:52.372Z;2241.958447
2023-07-07T16:43:53.383Z;2250.970407
2023-07-07T16:43:54.387Z;2243.902055
2023-07-07T16:43:55.381Z;2223.332116
2023-07-07T16:43:56.395Z;2224.415269
2023-07-07T16:43:57.381Z;2224.166985
2023-07-07T16:43:58.402Z;2231.975178
2023-07-07T16:43:59.383Z;2278.704516
2023-07-07T16:44:00.388Z;2247.157645
2023-07-07T16:44:01.396Z;2257.89335
2023-07-07T16:44:02.408Z;2256.935956
2023-07-07T16:44:03.393Z;2241.197042
2023-07-07T16:44:04.416Z;2248.451954
2023-07-07T16:44:05.651Z;2225.632224
2023-07-07T16:44:06.406Z;2219.342489
2023-07-07T16:44:07.413Z;2220.638381
2023-07-07T16:44:08.397Z;2218.252874
2023-07-07T16:44:09.408Z;2220.172147
2023-07-07T16:44:10.401Z;2261.414964
2023-07-07T16:44:11.408Z;2256.605306
2023-07-07T16:44:12.414Z;2251.610473
2023-07-07T16:44:13.408Z;2243.95336
2023-07-07T16:44:14.415Z;2241.463989
2023-07-07T16:44:15.438Z;2235.064058
2023-07-07T16:44:16.428Z;2234.210857
2023-07-07T16:44:17.421Z;2209.600448
2023-07-07T16:44:18.411Z;2209.624716
2023-07-07T16:44:19.426Z;2202.576674
2023-07-07T16:44:20.421Z;2202.006577
2023-07-07T16:44:21.423Z;2226.524531
2023-07-07T16:44:22.416Z;2251.990582
2023-07-07T16:44:23.414Z;2240.222568
2023-07-07T16:44:24.411Z;2239.786801
2023-07-07T16:44:25.424Z;2234.03353
2023-07-07T16:44:26.428Z;2223.133819
2023-07-07T16:44:27.420Z;2234.1308
2023-07-07T16:44:28.430Z;2209.736427
2023-07-07T16:44:29.439Z;2208.269275
2023-07-07T16:44:30.428Z;2208.356059
2023-07-07T16:44:31.424Z;2208.216584
2023-07-07T16:44:32.439Z;2218.798835
2023-07-07T16:44:33.441Z;2250.908814
2023-07-07T16:44:34.434Z;2238.536807
2023-07-07T16:44:35.432Z;2247.176109
2023-07-07T16:44:36.429Z;2242.279799
2023-07-07T16:44:37.441Z;2230.721095
2023-07-07T16:44:38.457Z;2229.530782
2023-07-07T16:44:39.446Z;2211.307707
2023-07-07T16:44:40.446Z;2201.897899
2023-07-07T16:44:41.435Z;2201.674476
2023-07-07T16:44:42.436Z;2205.484996
2023-07-07T16:44:43.456Z;2202.754661
2023-07-07T16:44:44.469Z;2246.973723
2023-07-07T16:44:45.454Z;2248.062679
2023-07-07T16:44:46.458Z;2242.21082
2023-07-07T16:44:47.442Z;2232.924923
2023-07-07T16:44:48.473Z;2227.6427
2023-07-07T16:44:49.590Z;2222.674905
2023-07-07T16:44:50.481Z;2198.948625
2023-07-07T16:44:51.498Z;2199.228167
2023-07-07T16:44:52.455Z;2203.375009
2023-07-07T16:44:53.465Z;2202.029592
2023-07-07T16:44:54.460Z;2228.580509
2023-07-07T16:44:55.465Z;2247.667996
2023-07-07T16:44:56.463Z;2238.824658
2023-07-07T16:44:57.458Z;2241.695391
2023-07-07T16:44:58.456Z;2237.327435
2023-07-07T16:44:59.471Z;2225.084548
2023-07-07T16:45:00.463Z;2232.079372
2023-07-07T16:45:01.692Z;2196.377349
2023-07-07T16:45:02.481Z;2196.629525
2023-07-07T16:45:03.705Z;2195.057915
2023-07-07T16:45:04.486Z;2194.231026
2023-07-07T16:45:05.497Z;2199.743332
2023-07-07T16:45:06.473Z;2248.57514
2023-07-07T16:45:07.496Z;2233.106207
2023-07-07T16:45:08.471Z;2233.025094
2023-07-07T16:45:09.484Z;2237.091021
2023-07-07T16:45:10.487Z;2225.270382
2023-07-07T16:45:11.476Z;2225.582963
2023-07-07T16:45:12.475Z;2211.531394
2023-07-07T16:45:13.480Z;2190.182641
2023-07-07T16:45:14.511Z;2197.875364
2023-07-07T16:45:15.491Z;2201.367698
2023-07-07T16:45:16.480Z;2198.581177
2023-07-07T16:45:17.495Z;2240.660115
2023-07-07T16:45:18.494Z;2242.230406
2023-07-07T16:45:19.551Z;2213.302092
2023-07-07T16:45:20.501Z;2202.746681
2023-07-07T16:45:21.486Z;2222.524286
2023-07-07T16:45:22.495Z;2243.712857
2023-07-07T16:45:23.511Z;2240.511145
2023-07-07T16:45:24.495Z;2242.530589
2023-07-07T16:45:25.515Z;2222.985376
2023-07-07T16:45:26.494Z;2201.194196
2023-07-07T16:45:27.512Z;2240.39851
2023-07-07T16:45:28.499Z;2249.319597
2023-07-07T16:45:29.496Z;2242.598974
2023-07-07T16:45:30.509Z;2238.458332
2023-07-07T16:45:31.502Z;2237.834159
2023-07-07T16:45:32.499Z;2227.837503
2023-07-07T16:45:33.513Z;2202.244639
2023-07-07T16:45:34.528Z;2203.455396
2023-07-07T16:45:35.502Z;2204.837742
2023-07-07T16:45:36.505Z;2205.220094
2023-07-07T16:45:37.511Z;2231.480588
2023-07-07T16:45:38.522Z;2259.062759
2023-07-07T16:45:39.516Z;2245.461794
2023-07-07T16:45:40.512Z;2246.001293
2023-07-07T16:45:41.520Z;2245.160819
2023-07-07T16:45:42.510Z;2234.190217
2023-07-07T16:45:43.526Z;2199.701589
2023-07-07T16:45:44.509Z;2197.218746
2023-07-07T16:45:45.520Z;2197.664207
2023-07-07T16:45:46.522Z;2197.080195
2023-07-07T16:45:47.521Z;2201.31171
2023-07-07T16:45:48.516Z;2247.26929
2023-07-07T16:45:49.522Z;2233.564263
2023-07-07T16:45:50.548Z;2239.965315
2023-07-07T16:45:51.527Z;2234.216858
2023-07-07T16:45:52.551Z;2231.701769
2023-07-07T16:45:53.535Z;2231.709089
2023-07-07T16:45:54.525Z;2206.050478
2023-07-07T16:45:55.543Z;2193.602435
2023-07-07T16:45:56.521Z;2191.92195
2023-07-07T16:45:57.537Z;2190.117487
2023-07-07T16:45:58.536Z;2191.987235
2023-07-07T16:45:59.539Z;2234.919111
2023-07-07T16:46:00.528Z;2242.903642
2023-07-07T16:46:01.533Z;2240.4756
2023-07-07T16:46:02.541Z;2236.206891
2023-07-07T16:46:03.552Z;2232.133249
2023-07-07T16:46:04.547Z;2222.085156
2023-07-07T16:46:05.559Z;2218.509005
2023-07-07T16:46:06.536Z;2194.340891
2023-07-07T16:46:07.549Z;2196.124713
2023-07-07T16:46:08.539Z;2199.91512
2023-07-07T16:46:09.536Z;2199.239905
2023-07-07T16:46:10.550Z;2220.265921
2023-07-07T16:46:11.544Z;2255.165389
2023-07-07T16:46:12.564Z;2236.704317
2023-07-07T16:46:13.555Z;2239.794714
2023-07-07T16:46:14.566Z;2241.328405
2023-07-07T16:46:15.548Z;2225.423573
2023-07-07T16:46:16.560Z;2232.419386
2023-07-07T16:46:17.562Z;2199.841855
2023-07-07T16:46:18.548Z;2196.296237
2023-07-07T16:46:19.549Z;2196.16461
2023-07-07T16:46:20.566Z;2197.543329
2023-07-07T16:46:21.562Z;2199.582887
2023-07-07T16:46:22.568Z;2248.771261
2023-07-07T16:46:23.553Z;2232.816509
2023-07-07T16:46:24.568Z;2238.730026
2023-07-07T16:46:25.574Z;2229.149552
2023-07-07T16:46:26.571Z;2222.56748
2023-07-07T16:46:27.567Z;2222.211309
2023-07-07T16:46:28.583Z;2203.18291
2023-07-07T16:46:29.562Z;2195.028305
2023-07-07T16:46:30.576Z;2193.652685
2023-07-07T16:46:31.578Z;2197.517677
2023-07-07T16:46:32.580Z;2194.673981
2023-07-07T16:46:33.571Z;2236.19845
2023-07-07T16:46:34.567Z;2253.815751
2023-07-07T16:46:35.583Z;2250.214805
2023-07-07T16:46:36.583Z;2241.673497
2023-07-07T16:46:37.587Z;2240.374308
2023-07-07T16:46:38.584Z;2225.675946
2023-07-07T16:46:39.805Z;2204.443191
2023-07-07T16:46:40.585Z;2200.361042
2023-07-07T16:46:41.590Z;2200.167031
2023-07-07T16:46:42.588Z;2198.715706
2023-07-07T16:46:43.597Z;2227.660703
2023-07-07T16:46:44.597Z;2259.531894
2023-07-07T16:46:45.595Z;2245.401652
2023-07-07T16:46:46.584Z;2246.162991
2023-07-07T16:46:47.606Z;2244.404756
2023-07-07T16:46:48.590Z;2231.524705
2023-07-07T16:46:49.604Z;2238.310812
2023-07-07T16:46:50.596Z;2204.210207
2023-07-07T16:46:51.600Z;2201.482377
2023-07-07T16:46:52.604Z;2206.210923
2023-07-07T16:46:53.621Z;2201.662672
2023-07-07T16:46:54.606Z;2207.984523
2023-07-07T16:46:55.610Z;2258.777611
2023-07-07T16:46:56.597Z;2243.290279
2023-07-07T16:46:57.610Z;2247.722335
2023-07-07T16:46:58.608Z;2248.186392
2023-07-07T16:46:59.602Z;2237.804549
2023-07-07T16:47:00.608Z;2241.18326
2023-07-07T16:47:01.606Z;2218.826137
2023-07-07T16:47:02.623Z;2202.999846
2023-07-07T16:47:03.622Z;2190.304838
2023-07-07T16:47:04.605Z;2189.955591
2023-07-07T16:47:05.621Z;2199.970052
2023-07-07T16:47:06.617Z;2239.028495
2023-07-07T16:47:07.628Z;2253.926935
2023-07-07T16:47:08.635Z;2245.802666
2023-07-07T16:47:09.628Z;2234.504974
2023-07-07T16:47:10.615Z;2236.450164
2023-07-07T16:47:11.626Z;2226.560801
2023-07-07T16:47:12.629Z;2216.546735
2023-07-07T16:47:13.624Z;2195.356647
2023-07-07T16:47:14.616Z;2198.911563
2023-07-07T16:47:15.623Z;2198.774331
2023-07-07T16:47:16.621Z;2197.446192
2023-07-07T16:47:17.674Z;2219.398476
2023-07-07T16:47:18.623Z;2257.020036
2023-07-07T16:47:19.637Z;2240.567989
2023-07-07T16:47:20.645Z;2240.634528
2023-07-07T16:47:21.639Z;2245.209619
2023-07-07T16:47:22.633Z;2229.754139
2023-07-07T16:47:23.629Z;2239.666846
2023-07-07T16:47:24.650Z;2207.477931
2023-07-07T16:47:25.663Z;2203.32522
2023-07-07T16:47:26.658Z;2202.523654
2023-07-07T16:47:27.635Z;2201.547399
2023-07-07T16:47:28.636Z;2208.657693
2023-07-07T16:47:29.655Z;2255.351025
2023-07-07T16:47:30.689Z;2243.083607
2023-07-07T16:47:31.646Z;2234.501742
2023-07-07T16:47:32.646Z;2226.794973
2023-07-07T16:47:33.659Z;2226.463202
2023-07-07T16:47:34.640Z;2218.373026
2023-07-07T16:47:35.653Z;2198.443483
2023-07-07T16:47:36.658Z;2196.44191
2023-07-07T16:47:37.646Z;2198.242878
2023-07-07T16:47:38.669Z;2196.294324
2023-07-07T16:47:39.663Z;2235.563397
2023-07-07T16:47:40.658Z;2251.146877
2023-07-07T16:47:41.663Z;2237.931165
2023-07-07T16:47:42.662Z;2234.314655
2023-07-07T16:47:43.663Z;2234.316436
2023-07-07T16:47:44.680Z;2229.343035
2023-07-07T16:47:45.669Z;2221.304363
2023-07-07T16:47:46.666Z;2191.515792
2023-07-07T16:47:47.679Z;2190.942134
2023-07-07T16:47:48.673Z;2195.68156
2023-07-07T16:47:49.659Z;2193.855006
2023-07-07T16:47:50.672Z;2209.040572
2023-07-07T16:47:51.683Z;2255.643163
2023-07-07T16:47:52.662Z;2234.835426
2023-07-07T16:47:53.667Z;2242.678373
2023-07-07T16:47:54.663Z;2216.269765
2023-07-07T16:47:55.682Z;2198.289105
2023-07-07T16:47:56.680Z;2199.283561
2023-07-07T16:47:57.704Z;2271.482643
2023-07-07T16:47:58.666Z;2248.326394
2023-07-07T16:47:59.674Z;2248.993036
2023-07-07T16:48:00.696Z;2241.590736
2023-07-07T16:48:01.694Z;2251.596163
2023-07-07T16:48:02.679Z;2249.891805
2023-07-07T16:48:03.679Z;2245.079245
2023-07-07T16:48:04.696Z;2246.74298
2023-07-07T16:48:05.689Z;2247.254386
2023-07-07T16:48:06.700Z;2240.137037
2023-07-07T16:48:07.683Z;2197.210173
2023-07-07T16:48:08.692Z;2195.33139
2023-07-07T16:48:09.691Z;2194.676487
2023-07-07T16:48:10.693Z;2208.487356
2023-07-07T16:48:11.693Z;2273.248528
2023-07-07T16:48:12.701Z;2248.805685
2023-07-07T16:48:13.704Z;2239.900886
2023-07-07T16:48:14.702Z;2249.381256
2023-07-07T16:48:15.711Z;2245.477621
2023-07-07T16:48:16.696Z;2240.82544
2023-07-07T16:48:17.705Z;2236.462496
2023-07-07T16:48:18.706Z;2237.784964
2023-07-07T16:48:19.703Z;2236.94726
2023-07-07T16:48:20.710Z;2247.572903
2023-07-07T16:48:21.699Z;2243.108336
2023-07-07T16:48:22.715Z;2243.267792
2023-07-07T16:48:23.722Z;2209.748231
2023-07-07T16:48:24.719Z;2198.7132
2023-07-07T16:48:25.739Z;2197.802297
2023-07-07T16:48:26.719Z;2252.178196
2023-07-07T16:48:27.721Z;2247.979917
2023-07-07T16:48:28.713Z;2252.169491
2023-07-07T16:48:29.712Z;2249.579949
2023-07-07T16:48:30.714Z;2255.227311
2023-07-07T16:48:31.717Z;2243.433843
2023-07-07T16:48:32.724Z;2235.294735
2023-07-07T16:48:33.726Z;2243.748929
2023-07-07T16:48:34.733Z;2241.318382
2023-07-07T16:48:35.719Z;2243.277948
2023-07-07T16:48:36.729Z;2249.25108
2023-07-07T16:48:37.730Z;2245.584518
2023-07-07T16:48:38.721Z;2227.426136
2023-07-07T16:48:39.724Z;2194.18737
2023-07-07T16:48:40.725Z;2196.102885
2023-07-07T16:48:41.746Z;2198.27862
2023-07-07T16:48:42.742Z;2215.88959
2023-07-07T16:48:43.728Z;2275.947671
2023-07-07T16:48:44.726Z;2241.111643
2023-07-07T16:48:45.728Z;2248.546784
2023-07-07T16:48:46.737Z;2250.062735
2023-07-07T16:48:47.760Z;2253.661571
2023-07-07T16:48:48.744Z;2248.808587
2023-07-07T16:48:49.747Z;2245.301745
2023-07-07T16:48:50.743Z;2244.623431
2023-07-07T16:48:51.748Z;2244.931527
2023-07-07T16:48:52.736Z;2245.43812
2023-07-07T16:48:53.739Z;2245.171568
2023-07-07T16:48:54.739Z;1292.765712
2023-07-07T16:48:55.754Z;4.054518
2023-07-07T16:48:56.766Z;3.490619
2023-07-07T16:48:57.758Z;3.616245
2023-07-07T16:48:58.758Z;3.617366
2023-07-07T16:48:59.765Z;4.297329
2023-07-07T16:49:00.767Z;47.446692
2023-07-07T16:49:01.746Z;77.181781
2023-07-07T16:49:02.762Z;59.863938
2023-07-07T16:49:03.766Z;61.14519
2023-07-07T16:49:04.760Z;68.756668
2023-07-07T16:49:05.783Z;71.895206
2023-07-07T16:49:06.762Z;60.847117
2023-07-07T16:49:07.764Z;43.503357
2023-07-07T16:49:08.786Z;35.893198
2023-07-07T16:49:09.775Z;33.854431
2023-07-07T16:49:10.759Z;29.932595
2023-07-07T16:49:11.773Z;38.551389
2023-07-07T16:49:12.772Z;30.466093
2023-07-07T16:49:13.778Z;32.689902
2023-07-07T16:49:14.780Z;15.232981
2023-07-07T16:49:15.782Z;19.458825
2023-07-07T16:49:16.769Z;26.33033
2023-07-07T16:49:17.787Z;53.213415
2023-07-07T16:49:18.775Z;43.817719
2023-07-07T16:49:19.928Z;3.650075
2023-07-07T16:49:20.774Z;3.658846
2023-07-07T16:49:21.786Z;3.592439
2023-07-07T16:49:22.805Z;3.521943
2023-07-07T16:49:23.799Z;3.628709
2023-07-07T16:49:24.779Z;3.622972
2023-07-07T16:49:25.788Z;3.537507
2023-07-07T16:49:26.806Z;3.614729
2023-07-07T16:49:27.803Z;3.635303
2023-07-07T16:49:28.793Z;3.612091
2023-07-07T16:49:29.791Z;3.528736
2023-07-07T16:49:30.797Z;3.539551
2023-07-07T16:49:31.792Z;20.345394
2023-07-07T16:49:32.790Z;69.31173
2023-07-07T16:49:33.792Z;61.83056
2023-07-07T16:49:34.792Z;56.763253
2023-07-07T16:49:35.803Z;58.134521
2023-07-07T16:49:36.810Z;73.649616
2023-07-07T16:49:37.802Z;69.257326
2023-07-07T16:49:38.816Z;56.560867
2023-07-07T16:49:39.815Z;39.474888
2023-07-07T16:49:40.804Z;34.350538
2023-07-07T16:49:41.829Z;38.687962
2023-07-07T16:49:42.814Z;34.315587
2023-07-07T16:49:43.818Z;37.733337
2023-07-07T16:49:44.846Z;37.978192
2023-07-07T16:49:45.820Z;20.979722
2023-07-07T16:49:46.818Z;20.389907
2023-07-07T16:49:47.813Z;24.629996
2023-07-07T16:49:48.830Z;42.781717
2023-07-07T16:49:49.823Z;49.176109
2023-07-07T16:49:50.838Z;20.735263
2023-07-07T16:49:51.822Z;3.412672
2023-07-07T16:49:52.833Z;3.632929
2023-07-07T16:49:53.837Z;3.656274
2023-07-07T16:49:54.833Z;3.485871
2023-07-07T16:49:55.821Z;3.531374
2023-07-07T16:49:56.824Z;3.662143
2023-07-07T16:49:57.843Z;3.581954
2023-07-07T16:49:58.842Z;5.726628
2023-07-07T16:49:59.827Z;51.536886
2023-07-07T16:50:00.826Z;51.671613
2023-07-07T16:50:01.832Z;57.259228
2023-07-07T16:50:02.838Z;59.768845
2023-07-07T16:50:03.845Z;60.202831
2023-07-07T16:50:04.866Z;59.152783
2023-07-07T16:50:05.852Z;54.447318
2023-07-07T16:50:06.853Z;49.229458
2023-07-07T16:50:07.851Z;45.530518
2023-07-07T16:50:08.863Z;43.60432
2023-07-07T16:50:09.854Z;36.530098
2023-07-07T16:50:10.852Z;41.954763
2023-07-07T16:50:11.871Z;46.873824
2023-07-07T16:50:12.860Z;48.577391
2023-07-07T16:50:13.845Z;50.809509
2023-07-07T16:50:14.843Z;44.681339
2023-07-07T16:50:15.857Z;43.735617
2023-07-07T16:50:16.861Z;41.397656
2023-07-07T16:50:17.852Z;51.237956
2023-07-07T16:50:18.862Z;43.623114
2023-07-07T16:50:19.853Z;42.610655
2023-07-07T16:50:20.883Z;42.806447
2023-07-07T16:50:21.853Z;47.475048
2023-07-07T16:50:22.868Z;44.375221
2023-07-07T16:50:23.873Z;33.098961
2023-07-07T16:50:24.880Z;3.709162
2023-07-07T16:50:25.879Z;3.551157
2023-07-07T16:50:26.878Z;3.540078
2023-07-07T16:50:27.875Z;3.64724
2023-07-07T16:50:28.877Z;17.107345
2023-07-07T16:50:29.873Z;60.147173
2023-07-07T16:50:30.882Z;51.751406
2023-07-07T16:50:31.880Z;61.271277
2023-07-07T16:50:32.879Z;64.896293
2023-07-07T16:50:33.880Z;61.707308
2023-07-07T16:50:34.871Z;68.301184
2023-07-07T16:50:35.878Z;49.349479
2023-07-07T16:50:36.871Z;41.7502
2023-07-07T16:50:37.876Z;46.285988
2023-07-07T16:50:38.895Z;43.408132
2023-07-07T16:50:39.888Z;48.517051
2023-07-07T16:50:40.882Z;47.19788
2023-07-07T16:50:41.883Z;44.55235
2023-07-07T16:50:42.894Z;41.500399
2023-07-07T16:50:43.896Z;44.25586
2023-07-07T16:50:44.884Z;47.460738
2023-07-07T16:50:45.895Z;46.669724
2023-07-07T16:50:46.891Z;45.865718
2023-07-07T16:50:47.918Z;45.262384
2023-07-07T16:50:48.903Z;44.054001
2023-07-07T16:50:49.890Z;39.35889
2023-07-07T16:50:50.907Z;36.738683
2023-07-07T16:50:51.898Z;39.644367
2023-07-07T16:50:52.892Z;44.614339
2023-07-07T16:50:53.916Z;41.214592
2023-07-07T16:50:54.897Z;57.55651
2023-07-07T16:50:55.911Z;2109.745204
2023-07-07T16:50:56.914Z;2229.45046
2023-07-07T16:50:57.897Z;2238.356578
2023-07-07T16:50:58.919Z;2232.210867
2023-07-07T16:50:59.915Z;2239.527965
2023-07-07T16:51:00.916Z;2233.326794
2023-07-07T16:51:01.915Z;2241.619686
2023-07-07T16:51:02.906Z;2236.69548
2023-07-07T16:51:03.918Z;2233.716267
2023-07-07T16:51:04.909Z;2241.268725
2023-07-07T16:51:05.924Z;2240.879845
2023-07-07T16:51:06.929Z;2243.546345
2023-07-07T16:51:07.934Z;2247.874734
2023-07-07T16:51:08.930Z;2249.119057
2023-07-07T16:51:09.922Z;2245.290072
2023-07-07T16:51:10.934Z;2244.459425
2023-07-07T16:51:11.940Z;2243.189581
2023-07-07T16:51:12.921Z;2241.114215
2023-07-07T16:51:13.920Z;2238.23148
2023-07-07T16:51:14.927Z;2246.286836
2023-07-07T16:51:15.922Z;2245.376593
2023-07-07T16:51:17.163Z;2242.020238
2023-07-07T16:51:17.940Z;2236.764987
2023-07-07T16:51:18.946Z;2242.267797
2023-07-07T16:51:19.931Z;2244.462194
2023-07-07T16:51:20.926Z;2241.109665
2023-07-07T16:51:21.947Z;2224.412961
2023-07-07T16:51:22.941Z;2202.177903
2023-07-07T16:51:23.950Z;2199.294706
2023-07-07T16:51:24.949Z;2198.100897
2023-07-07T16:51:25.946Z;2219.193452
2023-07-07T16:51:26.946Z;2252.060813
2023-07-07T16:51:27.958Z;2231.278795
2023-07-07T16:51:28.943Z;2240.119627
2023-07-07T16:51:29.963Z;2241.025057
2023-07-07T16:51:30.944Z;2241.78112
2023-07-07T16:51:31.954Z;2242.159449
2023-07-07T16:51:32.960Z;2242.232912
2023-07-07T16:51:33.950Z;2246.486519
2023-07-07T16:51:34.946Z;2246.337482
2023-07-07T16:51:35.960Z;2249.024492
2023-07-07T16:51:36.951Z;2251.349197
2023-07-07T16:51:37.968Z;2253.206812
2023-07-07T16:51:38.968Z;2252.789378
2023-07-07T16:51:39.951Z;2250.539784
