time;value
2023-07-10T17:45:37.144Z;47.6897
2023-07-10T17:45:38.154Z;47.449198
2023-07-10T17:45:39.169Z;47.546533
2023-07-10T17:45:40.154Z;47.396507
2023-07-10T17:45:41.154Z;47.479401
2023-07-10T17:45:42.156Z;47.573307
2023-07-10T17:45:43.164Z;47.610434
2023-07-10T17:45:44.169Z;47.518308
2023-07-10T17:45:45.169Z;47.402179
2023-07-10T17:45:46.154Z;47.49015
2023-07-10T17:45:47.178Z;47.500371
2023-07-10T17:45:48.174Z;42.910179
2023-07-10T17:45:49.165Z;31.274913
2023-07-10T17:45:50.171Z;33.271474
2023-07-10T17:45:51.172Z;29.833611
2023-07-10T17:45:52.159Z;30.416502
2023-07-10T17:45:53.219Z;48.392018
2023-07-10T17:45:54.193Z;52.706625
2023-07-10T17:45:55.197Z;52.41297
2023-07-10T17:45:56.167Z;52.536354
2023-07-10T17:45:57.189Z;52.483927
2023-07-10T17:45:58.199Z;52.501469
2023-07-10T17:45:59.184Z;52.269473
2023-07-10T17:46:00.192Z;52.789386
2023-07-10T17:46:01.180Z;52.352828
2023-07-10T17:46:02.183Z;52.667255
2023-07-10T17:46:03.190Z;52.603882
2023-07-10T17:46:04.207Z;52.404793
2023-07-10T17:46:05.182Z;52.575526
2023-07-10T17:46:06.188Z;52.572888
2023-07-10T17:46:07.188Z;52.706493
2023-07-10T17:46:08.182Z;52.695942
2023-07-10T17:46:09.187Z;52.413168
2023-07-10T17:46:10.182Z;52.818402
2023-07-10T17:46:11.219Z;52.851045
2023-07-10T17:46:12.186Z;52.456362
2023-07-10T17:46:13.190Z;52.667124
2023-07-10T17:46:14.200Z;52.497116
2023-07-10T17:46:15.206Z;52.503975
2023-07-10T17:46:16.207Z;52.353224
2023-07-10T17:46:17.199Z;52.533255
2023-07-10T17:46:18.214Z;52.397539
2023-07-10T17:46:19.228Z;52.500282
2023-07-10T17:46:20.206Z;52.644504
2023-07-10T17:46:21.208Z;52.523627
2023-07-10T17:46:22.215Z;52.47331
2023-07-10T17:46:23.209Z;52.737289
2023-07-10T17:46:24.225Z;52.541366
2023-07-10T17:46:25.212Z;52.342145
2023-07-10T17:46:26.214Z;52.327505
2023-07-10T17:46:27.230Z;52.52389
2023-07-10T17:46:28.214Z;52.850386
2023-07-10T17:46:29.231Z;52.48584
2023-07-10T17:46:30.236Z;52.488807
2023-07-10T17:46:31.227Z;52.41363
2023-07-10T17:46:32.230Z;52.77257
2023-07-10T17:46:33.223Z;52.511493
2023-07-10T17:46:34.243Z;52.50292
2023-07-10T17:46:35.243Z;52.398396
2023-07-10T17:46:36.241Z;52.5504
2023-07-10T17:46:37.245Z;52.512811
2023-07-10T17:46:38.240Z;52.595639
2023-07-10T17:46:39.264Z;52.51479
2023-07-10T17:46:40.259Z;52.527319
2023-07-10T17:46:41.248Z;52.683742
2023-07-10T17:46:42.244Z;52.574141
2023-07-10T17:46:43.252Z;52.376964
2023-07-10T17:46:44.272Z;52.394637
2023-07-10T17:46:45.252Z;52.658155
2023-07-10T17:46:46.241Z;52.448185
2023-07-10T17:46:47.258Z;52.567019
2023-07-10T17:46:48.248Z;52.685522
2023-07-10T17:46:49.256Z;52.480762
2023-07-10T17:46:50.270Z;52.625974
2023-07-10T17:46:51.249Z;52.530089
2023-07-10T17:46:52.267Z;51.879934
2023-07-10T17:46:53.254Z;33.03117
2023-07-10T17:46:54.264Z;30.53527
2023-07-10T17:46:55.262Z;31.73996
2023-07-10T17:46:56.287Z;33.067703
2023-07-10T17:46:57.259Z;31.174148
2023-07-10T17:46:58.264Z;24.910923
2023-07-10T17:46:59.279Z;24.658946
2023-07-10T17:47:00.279Z;24.678927
2023-07-10T17:47:01.325Z;24.741377
2023-07-10T17:47:02.408Z;24.699634
2023-07-10T17:47:03.270Z;24.710845
2023-07-10T17:47:04.261Z;24.577437
2023-07-10T17:47:05.268Z;24.66033
2023-07-10T17:47:06.257Z;24.682158
2023-07-10T17:47:07.267Z;25.917249
2023-07-10T17:47:08.292Z;29.476254
2023-07-10T17:47:09.277Z;31.881149
2023-07-10T17:47:10.277Z;28.162754
2023-07-10T17:47:11.265Z;31.110181
2023-07-10T17:47:12.270Z;31.353124
2023-07-10T17:47:13.271Z;32.28025
2023-07-10T17:47:14.281Z;47.699922
2023-07-10T17:47:15.280Z;47.881535
2023-07-10T17:47:16.280Z;47.794685
2023-07-10T17:47:17.284Z;47.816249
2023-07-10T17:47:18.282Z;47.91985
2023-07-10T17:47:19.290Z;47.871314
2023-07-10T17:47:20.275Z;48.006634
2023-07-10T17:47:21.279Z;47.883052
2023-07-10T17:47:22.296Z;47.917542
2023-07-10T17:47:23.280Z;47.817634
2023-07-10T17:47:24.298Z;47.655541
2023-07-10T17:47:25.289Z;47.826867
2023-07-10T17:47:26.314Z;47.842166
2023-07-10T17:47:27.290Z;47.709682
2023-07-10T17:47:28.311Z;47.574362
2023-07-10T17:47:29.288Z;47.766131
2023-07-10T17:47:30.294Z;47.814535
2023-07-10T17:47:31.297Z;47.70711
2023-07-10T17:47:32.304Z;47.725245
2023-07-10T17:47:33.293Z;47.825482
2023-07-10T17:47:34.299Z;47.607401
2023-07-10T17:47:35.303Z;47.683238
2023-07-10T17:47:36.320Z;47.697878
2023-07-10T17:47:37.299Z;47.717134
2023-07-10T17:47:38.318Z;47.827592
2023-07-10T17:47:39.324Z;47.862279
2023-07-10T17:47:40.324Z;47.718452
2023-07-10T17:47:41.316Z;47.735928
2023-07-10T17:47:42.317Z;47.721948
2023-07-10T17:47:43.312Z;47.65831
2023-07-10T17:47:44.335Z;47.793828
2023-07-10T17:47:45.324Z;47.903759
2023-07-10T17:47:46.321Z;47.761383
2023-07-10T17:47:47.330Z;47.617292
2023-07-10T17:47:48.314Z;47.781826
2023-07-10T17:47:49.324Z;47.795081
2023-07-10T17:47:50.314Z;47.645055
2023-07-10T17:47:51.323Z;47.600015
2023-07-10T17:47:52.314Z;47.839001
2023-07-10T17:47:53.323Z;47.634174
2023-07-10T17:47:54.330Z;47.604829
2023-07-10T17:47:55.320Z;47.69768
2023-07-10T17:47:56.317Z;47.613138
2023-07-10T17:47:57.342Z;47.60318
2023-07-10T17:47:58.316Z;47.727553
2023-07-10T17:47:59.337Z;47.755514
2023-07-10T17:48:00.321Z;47.695504
2023-07-10T17:48:01.320Z;47.574164
2023-07-10T17:48:02.337Z;48.185412
2023-07-10T17:48:03.333Z;40.512274
2023-07-10T17:48:04.342Z;32.042583
2023-07-10T17:48:05.340Z;33.141232
2023-07-10T17:48:06.354Z;29.851614
2023-07-10T17:48:07.392Z;31.847121
2023-07-10T17:48:08.392Z;50.991122
2023-07-10T17:48:09.412Z;52.788925
2023-07-10T17:48:10.333Z;52.760304
2023-07-10T17:48:11.334Z;52.647538
2023-07-10T17:48:12.414Z;52.694425
2023-07-10T17:48:13.346Z;52.714472
2023-07-10T17:48:14.349Z;52.690732
2023-07-10T17:48:15.365Z;52.6906
2023-07-10T17:48:16.340Z;52.719418
2023-07-10T17:48:17.340Z;52.763865
2023-07-10T17:48:18.361Z;52.645164
2023-07-10T17:48:19.373Z;52.569393
2023-07-10T17:48:20.357Z;52.631249
2023-07-10T17:48:21.363Z;52.631051
2023-07-10T17:48:22.365Z;52.633953
2023-07-10T17:48:23.366Z;52.459791
2023-07-10T17:48:24.398Z;52.541498
2023-07-10T17:48:25.357Z;52.633953
2023-07-10T17:48:26.351Z;52.538003
2023-07-10T17:48:27.366Z;52.466914
2023-07-10T17:48:28.379Z;52.621292
2023-07-10T17:48:29.354Z;52.627754
2023-07-10T17:48:30.374Z;52.567546
2023-07-10T17:48:31.361Z;52.587462
2023-07-10T17:48:32.382Z;52.541696
2023-07-10T17:48:33.368Z;52.543872
2023-07-10T17:48:34.364Z;52.592869
2023-07-10T17:48:35.388Z;52.672531
2023-07-10T17:48:36.371Z;52.613576
2023-07-10T17:48:37.392Z;52.611927
2023-07-10T17:48:38.388Z;52.663563
2023-07-10T17:48:39.383Z;52.475816
2023-07-10T17:48:40.378Z;52.718759
2023-07-10T17:48:41.384Z;52.726738
2023-07-10T17:48:42.384Z;52.644504
2023-07-10T17:48:43.395Z;52.673718
2023-07-10T17:48:44.377Z;52.686116
2023-07-10T17:48:45.392Z;52.736432
2023-07-10T17:48:46.407Z;52.63237
2023-07-10T17:48:47.466Z;52.574075
2023-07-10T17:48:48.387Z;52.525143
2023-07-10T17:48:49.400Z;52.66653
2023-07-10T17:48:50.453Z;52.689479
2023-07-10T17:48:51.484Z;52.676554
2023-07-10T17:48:52.383Z;52.589308
2023-07-10T17:48:53.387Z;52.66442
2023-07-10T17:48:54.396Z;52.592408
2023-07-10T17:48:55.411Z;52.544267
2023-07-10T17:48:56.436Z;52.697063
2023-07-10T17:48:57.409Z;52.496919
2023-07-10T17:48:58.396Z;52.723837
2023-07-10T17:48:59.402Z;52.508129
2023-07-10T17:49:00.407Z;52.735641
2023-07-10T17:49:01.396Z;52.676884
2023-07-10T17:49:02.404Z;52.468694
2023-07-10T17:49:03.414Z;52.669366
2023-07-10T17:49:04.393Z;52.62993
2023-07-10T17:49:05.411Z;52.738081
2023-07-10T17:49:06.396Z;52.562732
2023-07-10T17:49:07.410Z;49.861479
2023-07-10T17:49:08.406Z;31.298521
2023-07-10T17:49:09.427Z;30.649883
2023-07-10T17:49:10.420Z;31.844945
2023-07-10T17:49:11.407Z;33.089861
2023-07-10T17:49:12.424Z;30.767002
2023-07-10T17:49:13.407Z;24.576184
2023-07-10T17:49:15.475Z;24.665672
2023-07-10T17:49:15.548Z;24.606915
2023-07-10T17:49:16.426Z;24.62439
2023-07-10T17:49:17.423Z;24.78622
2023-07-10T17:49:18.427Z;24.725616
2023-07-10T17:49:19.416Z;24.818797
2023-07-10T17:49:20.426Z;24.775009
2023-07-10T17:49:21.418Z;27.04808
2023-07-10T17:49:22.433Z;29.849768
2023-07-10T17:49:23.425Z;32.245497
2023-07-10T17:49:24.420Z;27.782909
2023-07-10T17:49:25.459Z;32.119739
2023-07-10T17:49:26.443Z;29.714712
2023-07-10T17:49:27.419Z;36.333251
2023-07-10T17:49:28.433Z;47.826735
2023-07-10T17:49:29.451Z;47.898549
2023-07-10T17:49:30.441Z;48.046992
2023-07-10T17:49:31.438Z;47.855619
